,0,1,m,alpha
5026,-1.3121225528171017,0.0,4,0.4
5027,-1.2491320936899697,0.0,4,0.4
5028,-1.176557705446399,0.0,4,0.4
5029,-1.5269248544537886,0.0,4,0.4
5030,-1.2636362081776025,0.0,4,0.4
5031,-1.3500785761044514,0.0,4,0.4
5032,-1.302976719534573,0.0,4,0.4
5033,-1.2330630935480076,0.0,4,0.4
5034,-1.688666315653725,0.0,4,0.4
5035,-1.3641914367350558,0.0,4,0.4
5036,-1.529689387044809,0.0,4,0.4
5037,-1.4393027237630551,0.0,4,0.4
5038,-1.8499710670137428,0.0,4,0.4
5039,-1.7495557512422804,0.0,4,0.4
5040,-1.3724404774246326,0.0,4,0.4
5041,-1.5760143637641213,0.0,4,0.4
5042,-1.5501620076304112,0.0,4,0.4
5043,-1.2122710146041602,0.0,4,0.4
5044,-1.444701019870946,0.0,4,0.4
5045,-1.6732195332718174,0.0,4,0.4
5046,-1.44327521123437,0.0,4,0.4
5047,-1.3410075683844678,0.0,4,0.4
5048,-1.737497382693015,0.0,4,0.4
5049,-1.7916841842755404,0.0,4,0.4
5050,-1.815935241006033,0.0,4,0.4
5051,-1.4504984223833528,0.0,4,0.4
5052,-1.1389029741975956,0.0,4,0.4
5053,-1.34196642898238,0.0,4,0.4
5054,-1.8179392269098142,0.0,4,0.4
5055,-1.1942806137841986,0.0,4,0.4
5056,-1.1757947924147711,0.0,4,0.4
5057,-1.7337669475097937,0.0,4,0.4
5058,-1.2408928616211685,0.0,4,0.4
5059,-1.8615462473854298,0.0,4,0.4
5060,-1.46215615650892,0.0,4,0.4
5061,-1.7553432682596821,0.0,4,0.4
5062,-1.6452280459714639,0.0,4,0.4
5063,-1.1973213351398768,0.0,4,0.4
5064,-1.5625491534034635,0.0,4,0.4
5065,-1.1866429431699332,0.0,4,0.4
5066,-1.4245141152802472,0.0,4,0.4
5067,-1.821883597536987,0.0,4,0.4
5068,-1.2916241307138494,0.0,4,0.4
5069,-1.9266963678983984,0.0,4,0.4
5070,-1.2742497460184343,0.0,4,0.4
5071,-1.258637498095203,0.0,4,0.4
5072,-1.2458281199723773,0.0,4,0.4
5073,-1.8823297095876135,0.0,4,0.4
5074,-1.430553717588316,0.0,4,0.4
5075,-2.070262903461794,0.0,4,0.4
5076,-1.1748886417612632,0.0,4,0.4
5077,-1.6730025289794175,0.0,4,0.4
5078,-1.1558599768403057,0.0,4,0.4
5079,-1.8094110885722856,0.0,4,0.4
5080,-1.1682129776821524,0.0,4,0.4
5081,-1.3655888158441447,0.0,4,0.4
5082,-1.8684170619713145,0.0,4,0.4
5083,-2.1055391282382203,0.0,4,0.4
5084,-1.876245283646042,0.0,4,0.4
5085,-1.2951512545465156,0.0,4,0.4
5086,-1.7961073181062306,0.0,4,0.4
5087,-1.53118442594072,0.0,4,0.4
5088,-1.7612023022234982,0.0,4,0.4
5089,-1.1539260289188686,0.0,4,0.4
5090,-1.1900580585178226,0.0,4,0.4
5091,-1.1420289576696128,0.0,4,0.4
5092,-1.8770307855410762,0.0,4,0.4
5093,-1.8854349157226047,0.0,4,0.4
5094,-1.2784005798359668,0.0,4,0.4
5095,-1.3513559722837591,0.0,4,0.4
5096,-1.5494818657104248,0.0,4,0.4
5097,-1.9498473193488608,0.0,4,0.4
5098,-1.6351401457183419,0.0,4,0.4
5099,-1.285417523866125,0.0,4,0.4
5100,-1.2133023698029948,0.0,4,0.4
5101,-1.8189991321192849,0.0,4,0.4
5102,-1.3017645003559042,0.0,4,0.4
5103,-1.2808551839930615,0.0,4,0.4
5104,-1.2162844752865185,0.0,4,0.4
5105,-1.9248203525593268,0.0,4,0.4
5106,-1.9309907889303628,0.0,4,0.4
5107,-1.2248349646266534,0.0,4,0.4
5108,-1.1362799284550327,0.0,4,0.4
5109,-1.3507728768076566,0.0,4,0.4
5110,-1.7919151780491605,0.0,4,0.4
5111,-1.2918336155970518,0.0,4,0.4
5112,-1.4062903008823846,0.0,4,0.4
5113,-1.239059136850509,0.0,4,0.4
5114,-1.5253714018171922,0.0,4,0.4
5115,-1.2827960089917927,0.0,4,0.4
5116,-1.2763322835152953,0.0,4,0.4
5117,-1.5180881671475184,0.0,4,0.4
5118,-1.5506122433563765,0.0,4,0.4
5119,-1.4134567162732992,0.0,4,0.4
5120,-1.9041341266427898,0.0,4,0.4
5121,-1.4458500474275995,0.0,4,0.4
5122,-1.511823858917803,0.0,4,0.4
5123,-1.4804650610279246,0.0,4,0.4
5124,-1.629360651815859,0.0,4,0.4
5125,-1.3092836408766162,0.0,4,0.4
5126,-1.3365580814819042,0.0,4,0.4
5127,-1.4855655417077032,0.0,4,0.4
5128,-1.206621171563447,0.0,4,0.4
5129,-1.8694655197347554,0.0,4,0.4
5130,-1.4745610756665806,0.0,4,0.4
5131,-1.3146145277874948,0.0,4,0.4
5132,-1.8764669172546575,0.0,4,0.4
5133,-1.2883062572325876,0.0,4,0.4
5134,-1.7808227457962191,0.0,4,0.4
5135,-1.848960210685019,0.0,4,0.4
5136,-1.8321286265972823,0.0,4,0.4
5137,-2.193409731362116,0.0,4,0.4
5138,-1.3824667640046995,0.0,4,0.4
5139,-1.3425120568559246,0.0,4,0.4
5140,-1.8432378708182826,0.0,4,0.4
5141,-1.7366350211184025,0.0,4,0.4
5142,-1.7516421493454122,0.0,4,0.4
5143,-1.8211848644670914,0.0,4,0.4
5144,-1.1652249275420201,0.0,4,0.4
5145,-1.2446067833013337,0.0,4,0.4
5146,-1.8150731023659448,0.0,4,0.4
5147,-1.1977674593443643,0.0,4,0.4
5148,-1.849204758408811,0.0,4,0.4
5149,-1.6133436977990592,0.0,4,0.4
5150,-1.6150333188485588,0.0,4,0.4
5151,-1.4195182409455687,0.0,4,0.4
5152,-1.5663222366601546,0.0,4,0.4
5153,-1.4458852110326543,0.0,4,0.4
5154,-1.7560514729878687,0.0,4,0.4
5155,-1.6088824974739282,0.0,4,0.4
5156,-1.7869357545207263,0.0,4,0.4
5157,-1.1465400455869588,0.0,4,0.4
5158,-1.4220714524351097,0.0,4,0.4
5159,-1.176823984603132,0.0,4,0.4
5160,-1.4057876677681365,0.0,4,0.4
5161,-1.37907562911366,0.0,4,0.4
5162,-1.3763671829029815,0.0,4,0.4
5163,-1.5673279219523113,0.0,4,0.4
5164,-1.276894909682858,0.0,4,0.4
5165,-1.2559302406707706,0.0,4,0.4
5166,-1.1583864450415118,0.0,4,0.4
5167,-1.9250387645181342,0.0,4,0.4
5168,-1.58372914334132,0.0,4,0.4
5169,-1.7309362181740635,0.0,4,0.4
5170,-1.3524721603797563,0.0,4,0.4
5171,-1.6775097068844391,0.0,4,0.4
5172,-1.6149497555449075,0.0,4,0.4
5173,-1.4218428700103904,0.0,4,0.4
5174,-1.1536098395487633,0.0,4,0.4
5175,-1.582022978789527,0.0,4,0.4
5176,-1.274774248346885,0.0,4,0.4
5177,-1.5414641708784942,0.0,4,0.4
5178,-1.334862128090418,0.0,4,0.4
5179,-1.148368286360929,0.0,4,0.4
5180,-1.5130888645716216,0.0,4,0.4
5181,-1.626540317078847,0.0,4,0.4
5182,-1.8677638813039676,0.0,4,0.4
5183,-1.16344896485283,0.0,4,0.4
5184,-1.3123200823983596,0.0,4,0.4
5185,-1.1600751882049138,0.0,4,0.4
5186,-1.7660847103159032,0.0,4,0.4
5187,-1.1429941365293446,0.0,4,0.4
5188,-1.1976125119269172,0.0,4,0.4
5189,-1.2807966393901178,0.0,4,0.4
5190,-1.4859455067132845,0.0,4,0.4
5191,-1.2057518811960093,0.0,4,0.4
5192,-1.3468834422342402,0.0,4,0.4
5193,-2.1082065962046537,0.0,4,0.4
5194,-1.8930424732277946,0.0,4,0.4
5195,-1.7767492709768993,0.0,4,0.4
5196,-1.2641995573937337,0.0,4,0.4
5197,-1.2455675545597256,0.0,4,0.4
5198,-1.452644198456932,0.0,4,0.4
5199,-1.6358387162481651,0.0,4,0.4
5200,-1.161491294373971,0.0,4,0.4
5201,-1.4458376557025694,0.0,4,0.4
5202,-1.1710725983216774,0.0,4,0.4
5203,-1.669251355315814,0.0,4,0.4
5204,-1.7930701008798389,0.0,4,0.4
5205,-1.8398056055090068,0.0,4,0.4
5206,-1.3585877378405398,0.0,4,0.4
5207,-1.9402651495495196,0.0,4,0.4
5208,-1.8467801073410903,0.0,4,0.4
5209,-1.8051880295377583,0.0,4,0.4
5210,-1.2336564338135771,0.0,4,0.4
5211,-1.419471042462619,0.0,4,0.4
5212,-1.4419418230539662,0.0,4,0.4
5213,-1.1769612639577904,0.0,4,0.4
5214,-1.5486282939013045,0.0,4,0.4
5215,-1.7946227617041903,0.0,4,0.4
5216,-2.023088846391899,0.0,4,0.4
5217,-1.3957675162327867,0.0,4,0.4
5218,-1.9183660735965984,0.0,4,0.4
5219,-1.274687137607155,0.0,4,0.4
5220,-1.5528002619679127,0.0,4,0.4
5221,-1.5368446449770088,0.0,4,0.4
5222,-1.5652022039580593,0.0,4,0.4
5223,-1.5328589062121882,0.0,4,0.4
5224,-1.3154946641097136,0.0,4,0.4
5225,-1.3891991905972845,0.0,4,0.4
5226,-1.5592611465114965,0.0,4,0.4
5227,-1.6223684563439822,0.0,4,0.4
5228,-1.2118676640817172,0.0,4,0.4
5229,-2.1777955012601353,0.0,4,0.4
5230,-1.7747604739973057,0.0,4,0.4
5231,-1.1996352539653063,0.0,4,0.4
5232,-1.4488671863926963,0.0,4,0.4
5233,-1.187152841783276,0.0,4,0.4
5234,-1.1848489171511063,0.0,4,0.4
5235,-1.2854527520892134,0.0,4,0.4
5236,-1.2535199772189287,0.0,4,0.4
5237,-1.311959670087698,0.0,4,0.4
5238,-1.3041519850092087,0.0,4,0.4
5239,-1.3689886341211446,0.0,4,0.4
5240,-1.6360476736625569,0.0,4,0.4
5241,-1.5922498311931828,0.0,4,0.4
5242,-1.2899540116229926,0.0,4,0.4
5243,-1.3045000251375698,0.0,4,0.4
5244,-1.1447874397211693,0.0,4,0.4
5245,-2.043880049258544,0.0,4,0.4
5246,-1.8209203691239815,0.0,4,0.4
5247,-2.016495128236681,0.0,4,0.4
5248,-1.510781920076013,0.0,4,0.4
5249,-1.288799320118924,0.0,4,0.4
5250,-1.2510713750482902,0.0,4,0.4
5251,-1.9903175452642587,0.0,4,0.4
5252,-1.363781125864309,0.0,4,0.4
5253,-1.7994486762748068,0.0,4,0.4
5254,-1.516222625632677,0.0,4,0.4
5255,-1.533982323950548,0.0,4,0.4
5256,-1.8466776047054427,0.0,4,0.4
5257,-1.4278230550816242,0.0,4,0.4
5258,-1.4481237988976028,0.0,4,0.4
5259,-1.3333621140635157,0.0,4,0.4
5260,-1.2740086813910352,0.0,4,0.4
5261,-1.4062915884409013,0.0,4,0.4
5262,-1.8606299184276724,0.0,4,0.4
5263,-1.375685969905822,0.0,4,0.4
5264,-1.9555405385540097,0.0,4,0.4
5265,-1.222003007702795,0.0,4,0.4
5266,-1.4331385227848505,0.0,4,0.4
5267,-1.4109548088766504,0.0,4,0.4
5268,-1.4088059730245521,0.0,4,0.4
5269,-1.5211776354674256,0.0,4,0.4
5270,-1.5708266582944825,0.0,4,0.4
5271,-1.367292994117396,0.0,4,0.4
5272,-1.2823844685736792,0.0,4,0.4
5273,-1.2048219213358071,0.0,4,0.4
5274,-1.3448008270193619,0.0,4,0.4
5275,-1.5934913674787,0.0,4,0.4
5276,-1.3584137615852176,0.0,4,0.4
5277,-1.5793037092752105,0.0,4,0.4
5278,-1.6972981434091519,0.0,4,0.4
5279,-1.1530822543738655,0.0,4,0.4
5280,-1.5959012291921082,0.0,4,0.4
5281,-1.757912824498145,0.0,4,0.4
5282,-1.2626466190415087,0.0,4,0.4
5283,-1.3409485913325252,0.0,4,0.4
5284,-1.5573929832077549,0.0,4,0.4
5285,-1.9457912443906762,0.0,4,0.4
5286,-1.9147101653624408,0.0,4,0.4
5287,-1.2622928809109073,0.0,4,0.4
5288,-1.221546457259792,0.0,4,0.4
5289,-1.2815022128507567,0.0,4,0.4
5290,-1.6744345974831656,0.0,4,0.4
5291,-1.40904454131217,0.0,4,0.4
5292,-1.1964624227441627,0.0,4,0.4
5293,-1.5413800988210042,0.0,4,0.4
5294,-1.5507027631151953,0.0,4,0.4
5295,-1.1948227113718248,0.0,4,0.4
5296,-1.7740734108067073,0.0,4,0.4
5297,-1.6144627375751623,0.0,4,0.4
5298,-1.3765589807352625,0.0,4,0.4
5299,-2.02828725854277,0.0,4,0.4
5300,-1.2396113052006983,0.0,4,0.4
5301,-2.093681955986822,0.0,4,0.4
5302,-1.5336585522341544,0.0,4,0.4
5303,-1.898804496961823,0.0,4,0.4
5304,-1.7596692038065915,0.0,4,0.4
5305,-1.7271275697088873,0.0,4,0.4
5306,-1.7199127213171301,0.0,4,0.4
5307,-1.1613503507700014,0.0,4,0.4
5308,-1.430247601333676,0.0,4,0.4
5309,-1.1929331752843197,0.0,4,0.4
5310,-2.1702357955283236,0.0,4,0.4
5311,-1.2831085167382852,0.0,4,0.4
5312,-1.1758595872972537,0.0,4,0.4
5313,-1.6794306003968407,0.0,4,0.4
5314,-1.2993391359842315,0.0,4,0.4
5315,-1.3216048813293562,0.0,4,0.4
5316,-1.6756959286160185,0.0,4,0.4
5317,-1.3673020887932632,0.0,4,0.4
5318,-1.5453053934973016,0.0,4,0.4
5319,-2.1431788207682745,0.0,4,0.4
5320,-1.418552903039747,0.0,4,0.4
5321,-1.7327744125332358,0.0,4,0.4
5322,-1.4116790555261587,0.0,4,0.4
5323,-2.1260507410445095,0.0,4,0.4
5324,-1.8932758860031498,0.0,4,0.4
5325,-1.491003470687492,0.0,4,0.4
5326,-1.749834652506653,0.0,4,0.4
5327,-1.38487959717216,0.0,4,0.4
5328,-1.3432143966123862,0.0,4,0.4
5329,-1.4599590878615363,0.0,4,0.4
5330,-1.4382993271645235,0.0,4,0.4
5331,-1.5253232004221569,0.0,4,0.4
5332,-1.265903394772788,0.0,4,0.4
5333,-1.755840769338983,0.0,4,0.4
5334,-1.4499284594707287,0.0,4,0.4
5335,-1.1453229723590659,0.0,4,0.4
5336,-1.3782019776793684,0.0,4,0.4
5337,-1.4770329179868542,0.0,4,0.4
5338,-1.2224120786115225,0.0,4,0.4
5339,-1.643467876767705,0.0,4,0.4
5340,-1.1796965692337282,0.0,4,0.4
5341,-1.921575026008406,0.0,4,0.4
5342,-1.7641170024973518,0.0,4,0.4
5343,-1.1921047663644802,0.0,4,0.4
5344,-1.7140227417572396,0.0,4,0.4
5345,-1.272106368271239,0.0,4,0.4
5346,-1.8602485022152737,0.0,4,0.4
5347,-2.0695487617445862,0.0,4,0.4
5348,-1.2732500720200366,0.0,4,0.4
5349,-1.3823630212606062,0.0,4,0.4
5350,-1.2313550524062138,0.0,4,0.4
5351,-1.7971300142071716,0.0,4,0.4
5352,-1.3573546427341183,0.0,4,0.4
5353,-1.391418580997891,0.0,4,0.4
5354,-1.3939962285317653,0.0,4,0.4
5355,-1.863445022896531,0.0,4,0.4
5356,-1.1364367542279776,0.0,4,0.4
5357,-1.1954034411214152,0.0,4,0.4
5358,-1.2890249345005909,0.0,4,0.4
5359,-1.2495206382356256,0.0,4,0.4
5360,-1.4820270801014084,0.0,4,0.4
5361,-1.2330569626370456,0.0,4,0.4
5362,-1.4551806655557624,0.0,4,0.4
5363,-1.8248122490788838,0.0,4,0.4
5364,-1.8618804428468922,0.0,4,0.4
5365,-1.9419426743932322,0.0,4,0.4
5366,-1.2525167912000883,0.0,4,0.4
5367,-1.463218961538527,0.0,4,0.4
5368,-1.234420826889531,0.0,4,0.4
5369,-2.074229970989257,0.0,4,0.4
5370,-1.4892062033974285,0.0,4,0.4
5371,-2.106304015588098,0.0,4,0.4
5372,-1.9107039963123802,0.0,4,0.4
5373,-1.5109297529816847,0.0,4,0.4
5374,-1.1979137090892285,0.0,4,0.4
5375,-2.001984649935772,0.0,4,0.4
5376,-1.3056510309563774,0.0,4,0.4
5377,-1.8690608613663946,0.0,4,0.4
5378,-1.5112753608691647,0.0,4,0.4
5379,-1.3561845187592396,0.0,4,0.4
5380,-1.2220333712569253,0.0,4,0.4
5381,-1.6787077461662436,0.0,4,0.4
5382,-1.3423749159450762,0.0,4,0.4
5383,-1.399896223261423,0.0,4,0.4
5384,-1.531969957176695,0.0,4,0.4
5385,-1.427276273626888,0.0,4,0.4
5386,-1.4474406982556336,0.0,4,0.4
5387,-1.6149777477525253,0.0,4,0.4
5388,-1.4250234854179762,0.0,4,0.4
5389,-2.0863584052538258,0.0,4,0.4
5390,-1.6303110630709268,0.0,4,0.4
5391,-1.7135560020784542,0.0,4,0.4
5392,-1.8405776614808325,0.0,4,0.4
5393,-1.8898633632854742,0.0,4,0.4
5394,-1.16244921048007,0.0,4,0.4
5395,-1.6978983158613419,0.0,4,0.4
5396,-1.4624743340847832,0.0,4,0.4
5397,-1.6957032328018735,0.0,4,0.4
5398,-1.7282338698468154,0.0,4,0.4
5399,-1.1419308731208286,0.0,4,0.4
5400,-1.40740804544237,0.0,4,0.4
5401,-1.4399243316214931,0.0,4,0.4
5402,-2.049414111259849,0.0,4,0.4
5403,-1.513061004686091,0.0,4,0.4
5404,-1.9182535816339177,0.0,4,0.4
5405,-1.223493809725527,0.0,4,0.4
5406,-1.866950354691716,0.0,4,0.4
5407,-1.3519612549718638,0.0,4,0.4
5408,-1.8737398796707303,0.0,4,0.4
5409,-1.2880195153914746,0.0,4,0.4
5410,-1.9943063083544539,0.0,4,0.4
5411,-1.319720661690329,0.0,4,0.4
5412,-1.9773858160194284,0.0,4,0.4
5413,-1.7984067526551986,0.0,4,0.4
5414,-1.8500424060119658,0.0,4,0.4
5415,-1.1839804558885616,0.0,4,0.4
5416,-1.9318936242869058,0.0,4,0.4
5417,-1.3003969879273407,0.0,4,0.4
5418,-1.4075945177825657,0.0,4,0.4
5419,-1.4941483546077936,0.0,4,0.4
5420,-1.2009261972380303,0.0,4,0.4
5421,-1.9295597047924418,0.0,4,0.4
5422,-1.3904060118354278,0.0,4,0.4
5423,-1.318141698234857,0.0,4,0.4
5424,-1.5355298169493734,0.0,4,0.4
5425,-1.2669823697708795,0.0,4,0.4
5426,-1.8300375170763106,0.0,4,0.4
5427,-2.0454489066324246,0.0,4,0.4
5428,-1.4394382543738493,0.0,4,0.4
5429,-1.2812898207936247,0.0,4,0.4
5430,-1.4435181380111144,0.0,4,0.4
5431,-1.273642255651481,0.0,4,0.4
5432,-2.2110850238673896,0.0,4,0.4
5433,-1.5616498887589096,0.0,4,0.4
5434,-1.4744670935351878,0.0,4,0.4
5435,-1.2509092666424853,0.0,4,0.4
5436,-1.3949397382787927,0.0,4,0.4
5437,-1.1546988240395777,0.0,4,0.4
5438,-1.5594549329821352,0.0,4,0.4
5439,-1.1801856112265592,0.0,4,0.4
5440,-1.833541911306009,0.0,4,0.4
5441,-1.1667156342454492,0.0,4,0.4
5442,-1.330521656748497,0.0,4,0.4
5443,-1.4321441748570056,0.0,4,0.4
5444,-1.3472777815330328,0.0,4,0.4
5445,-1.739142767125079,0.0,4,0.4
5446,-1.6085378107740589,0.0,4,0.4
5447,-1.3986112551582655,0.0,4,0.4
5448,-1.5845519608367018,0.0,4,0.4
5449,-1.7853728214624949,0.0,4,0.4
5450,-1.8548409157067354,0.0,4,0.4
5451,-1.1556249611876503,0.0,4,0.4
5452,-1.2424090733151865,0.0,4,0.4
5453,-1.4986297398192505,0.0,4,0.4
5454,-1.6157603438020771,0.0,4,0.4
5455,-1.4624822683355083,0.0,4,0.4
5456,-1.716133861276515,0.0,4,0.4
5457,-1.4090843183204822,0.0,4,0.4
5458,-1.3051166791935,0.0,4,0.4
5459,-1.2406925503900386,0.0,4,0.4
5460,-1.5415037769511928,0.0,4,0.4
5461,-1.72618015273064,0.0,4,0.4
5462,-1.3295568303624554,0.0,4,0.4
5463,-1.383400237998323,0.0,4,0.4
5464,-1.6830821339959943,0.0,4,0.4
5465,-1.8912910160174754,0.0,4,0.4
5466,-1.4170876475812306,0.0,4,0.4
5467,-1.5046773408398952,0.0,4,0.4
5468,-1.4200703755790876,0.0,4,0.4
5469,-1.4172912938903852,0.0,4,0.4
5470,-1.375909849542212,0.0,4,0.4
5471,-1.8823996646657388,0.0,4,0.4
5472,-1.3398191092269651,0.0,4,0.4
5473,-1.3636306625915318,0.0,4,0.4
5474,-1.3682788992283124,0.0,4,0.4
5475,-1.6934130336733062,0.0,4,0.4
5476,-1.8741915597541627,0.0,4,0.4
5477,-1.1981907851710676,0.0,4,0.4
5478,-1.7825984875282985,0.0,4,0.4
5479,-1.2727560593661527,0.0,4,0.4
5480,-1.7465159331015558,0.0,4,0.4
5481,-1.2758658080716794,0.0,4,0.4
5482,-1.3218659905373835,0.0,4,0.4
5483,-1.379154745036184,0.0,4,0.4
5484,-1.2315224816908978,0.0,4,0.4
5485,-1.2030434709937192,0.0,4,0.4
5486,-1.4451122216607661,0.0,4,0.4
5487,-1.4089344525948568,0.0,4,0.4
5488,-1.4251270088713008,0.0,4,0.4
5489,-1.9126920152719968,0.0,4,0.4
5490,-1.2415184680004605,0.0,4,0.4
5491,-1.3293606123678205,0.0,4,0.4
5492,-1.377564664799432,0.0,4,0.4
5493,-1.3298848506414762,0.0,4,0.4
5494,-1.8182515055386028,0.0,4,0.4
5495,-1.256755052960146,0.0,4,0.4
5496,-1.1783793101604643,0.0,4,0.4
5497,-1.8807469794879743,0.0,4,0.4
5498,-1.729318888919992,0.0,4,0.4
5499,-1.3385969859069269,0.0,4,0.4
5500,-2.0370486534728784,0.0,4,0.4
5501,-1.5724163914565854,0.0,4,0.4
5502,-1.8345048048425199,0.0,4,0.4
5503,-1.139344988576544,0.0,4,0.4
5504,-1.189174131195205,0.0,4,0.4
5505,-2.0521364614709685,0.0,4,0.4
5506,-1.9461083934601942,0.0,4,0.4
5507,-1.2317542893454514,0.0,4,0.4
5508,-1.585443078402218,0.0,4,0.4
5509,-1.6820897858426587,0.0,4,0.4
5510,-1.2862581762309724,0.0,4,0.4
5511,-1.9397258127064048,0.0,4,0.4
5512,-1.4101453412205194,0.0,4,0.4
5513,-1.3176579061392926,0.0,4,0.4
5514,-1.1910817366822308,0.0,4,0.4
5515,-1.618414955079911,0.0,4,0.4
5516,-1.6951654842139594,0.0,4,0.4
5517,-1.9141333717139064,0.0,4,0.4
5518,-1.8067824667759893,0.0,4,0.4
5519,-1.3258090851314424,0.0,4,0.4
5520,-1.1761034197161107,0.0,4,0.4
5521,-1.4875744343472153,0.0,4,0.4
5522,-1.3615427766895662,0.0,4,0.4
5523,-1.6251705968448107,0.0,4,0.4
5524,-1.800008443602557,0.0,4,0.4
5525,-1.8371059395297662,0.0,4,0.4
5526,-1.5267285132179942,0.0,4,0.4
5527,-1.1610993343779175,0.0,4,0.4
5528,-1.9009400948484227,0.0,4,0.4
5529,-1.4319016452078257,0.0,4,0.4
5530,-1.4552636763553697,0.0,4,0.4
5531,-1.7293042270243233,0.0,4,0.4
5532,-1.8737435106981473,0.0,4,0.4
5533,-1.8792347643661904,0.0,4,0.4
5534,-1.2583794637474388,0.0,4,0.4
5535,-1.3082802458636047,0.0,4,0.4
5536,-1.5427621243626586,0.0,4,0.4
5537,-1.9945577964359136,0.0,4,0.4
5538,-1.5332401672696927,0.0,4,0.4
5539,-1.6543870380438663,0.0,4,0.4
5540,-1.530557458308392,0.0,4,0.4
5541,-2.04069188676924,0.0,4,0.4
5542,-1.497580069050543,0.0,4,0.4
5543,-1.169923544420012,0.0,4,0.4
5544,-1.2595272451732316,0.0,4,0.4
5545,-1.5751422323702655,0.0,4,0.4
5546,-1.7808396128851347,0.0,4,0.4
5547,-1.4483331511991777,0.0,4,0.4
5548,-1.4340715575132272,0.0,4,0.4
5549,-1.9285837727165462,0.0,4,0.4
5550,-1.217947667593171,0.0,4,0.4
5551,-1.7486733466604787,0.0,4,0.4
5552,-1.1469011549385575,0.0,4,0.4
5553,-1.433923994661247,0.0,4,0.4
5554,-1.1738572124427256,0.0,4,0.4
5555,-1.7780447005224842,0.0,4,0.4
5556,-1.4172465283251194,0.0,4,0.4
5557,-1.1977532709331282,0.0,4,0.4
5558,-1.1541507352048117,0.0,4,0.4
5559,-2.05442084335079,0.0,4,0.4
5560,-1.605000480068508,0.0,4,0.4
5561,-1.2622971484821386,0.0,4,0.4
5562,-1.3326051963153398,0.0,4,0.4
5563,-1.6360964489211434,0.0,4,0.4
5564,-1.8573127135274003,0.0,4,0.4
5565,-1.4330057451537825,0.0,4,0.4
5566,-1.6155278261642605,0.0,4,0.4
5567,-1.6682075946119719,0.0,4,0.4
5568,-1.740611537332498,0.0,4,0.4
5569,-1.3029544694129027,0.0,4,0.4
5570,-1.2370018365578181,0.0,4,0.4
5571,-1.4887498731599151,0.0,4,0.4
5572,-1.5396997934145475,0.0,4,0.4
5573,-1.4986495231503798,0.0,4,0.4
5574,-1.6886003091915145,0.0,4,0.4
5575,-1.3898521737135603,0.0,4,0.4
5576,-2.0878970773668293,0.0,4,0.4
5577,-1.6044456708488486,0.0,4,0.4
5578,-1.233825430326827,0.0,4,0.4
5579,-1.8561777410372486,0.0,4,0.4
5580,-1.3989865247061362,0.0,4,0.4
5581,-1.4743123080290172,0.0,4,0.4
5582,-1.5543275051396976,0.0,4,0.4
5583,-1.208078795203786,0.0,4,0.4
5584,-1.3605442341351879,0.0,4,0.4
5585,-1.2720576224373594,0.0,4,0.4
5586,-1.673778138919774,0.0,4,0.4
5587,-1.6915375174691356,0.0,4,0.4
5588,-1.7385611485498442,0.0,4,0.4
5589,-1.2480174482649016,0.0,4,0.4
5590,-1.444346513920219,0.0,4,0.4
5591,-1.6243271886972013,0.0,4,0.4
5592,-1.6182929613249346,0.0,4,0.4
5593,-1.2342057303285467,0.0,4,0.4
5594,-1.8178160091972346,0.0,4,0.4
5595,-1.402128957548624,0.0,4,0.4
5596,-1.8338814777914,0.0,4,0.4
5597,-1.1536949325565304,0.0,4,0.4
5598,-1.3932835539603883,0.0,4,0.4
5599,-1.8610810601571037,0.0,4,0.4
5600,-1.2810971659932124,0.0,4,0.4
5601,-1.59393798836467,0.0,4,0.4
5602,-1.6822358397666244,0.0,4,0.4
5603,-1.2083136594343395,0.0,4,0.4
5604,-1.856404198985856,0.0,4,0.4
5605,-1.8349096075432387,0.0,4,0.4
5606,-1.3351249284834596,0.0,4,0.4
5607,-1.7236848374012006,0.0,4,0.4
5608,-1.4220632170428706,0.0,4,0.4
5609,-1.8636089645621183,0.0,4,0.4
5610,-1.4760791450412099,0.0,4,0.4
5611,-1.191459427125709,0.0,4,0.4
5612,-1.4897534305209412,0.0,4,0.4
5613,-1.1940360633114997,0.0,4,0.4
5614,-1.8430620596519127,0.0,4,0.4
5615,-1.3132672600421031,0.0,4,0.4
5616,-1.3043241109217016,0.0,4,0.4
5617,-1.2750788523189998,0.0,4,0.4
5618,-1.7409796168310059,0.0,4,0.4
5619,-1.876853245813312,0.0,4,0.4
5620,-1.8921764296874684,0.0,4,0.4
5621,-1.7841096532968361,0.0,4,0.4
5622,-1.1493787980010248,0.0,4,0.4
5623,-1.4224290255846406,0.0,4,0.4
5624,-1.3271971151454522,0.0,4,0.4
5625,-1.2799231392997166,0.0,4,0.4
5626,-1.9140397844585446,0.0,4,0.4
5627,-1.294654246671872,0.0,4,0.4
5628,-1.2336081888461754,0.0,4,0.4
5629,-1.279186101820412,0.0,4,0.4
5630,-1.1676336238998937,0.0,4,0.4
5631,-1.2520270183453466,0.0,4,0.4
5632,-1.4438224534394646,0.0,4,0.4
5633,-1.1530108728208106,0.0,4,0.4
5634,-1.4510898977856432,0.0,4,0.4
5635,-1.4634058051854102,0.0,4,0.4
5636,-1.3400651786577302,0.0,4,0.4
5637,-1.887675648332404,0.0,4,0.4
5638,-1.316916863660704,0.0,4,0.4
