,0,1,2
0,0.41462562466627456,-0.4513970631059497,0.0
1,0.5425047787679371,-0.7885376272934443,0.0
2,0.3851612787909025,-0.17800635396893044,0.0
3,0.1404871481676319,-0.1843051100752046,0.0
4,0.549468554513921,-0.536991899250643,0.0
5,0.39366961792956306,-0.41560135269930637,0.0
6,0.3624332486969131,-0.4206899195390381,0.0
7,0.05669564086077187,-0.2766035245214416,0.0
8,0.47468268285440296,-0.353027572781349,0.0
9,0.06580981390323662,-0.09116426096107919,0.0
10,0.4344407686122932,-0.48107999383109956,0.0
11,0.04602891837314054,-0.27818644700986767,0.0
12,0.5248497474224192,-0.09698245214490675,0.0
13,0.1275010429218551,-0.1886930818056597,0.0
14,0.4208672331225425,-0.15279145419746876,0.0
15,0.42778923491917525,-0.5604841993751979,0.0
16,0.027208328729488442,-0.09133359115977428,0.0
17,0.35878047532540025,-0.43574890249723036,0.0
18,0.12859263282452643,-0.18920367650033115,0.0
19,0.04107821767518998,-0.0792617543612275,0.0
20,0.434658020363092,-0.5726034165891303,0.0
21,0.026594229353439157,-0.13149292933078768,0.0
22,0.3947694075327824,-0.2917148131575392,0.0
23,0.03836681728580699,-0.312714526750059,0.0
24,0.09469843178553988,-0.34139214673533824,0.0
25,0.1369318142308627,-0.18390404199417185,0.0
26,0.5042413797897032,-0.39743676137871686,0.0
27,0.3635915850624133,-0.42379852947610624,0.0
28,0.4104645297017134,-0.5603333456584131,0.0
29,0.46157200979465474,-0.3654597131471138,0.0
30,0.035360757633070894,-0.3637967502817764,0.0
31,0.052736349504905286,-0.277747743957119,0.0
32,0.5595424512893923,-0.6567745156713496,0.0
33,0.3751581401661581,-0.17566143570819348,0.0
34,0.41333089628995545,-0.5369311218038685,0.0
35,0.41516475166130085,-0.5883692342383082,0.0
36,0.033957578983063244,-0.3206659248282361,0.0
37,0.5595523236021314,-0.790117212729644,0.0
38,0.40909428674143733,-0.44197271369265134,0.0
39,0.3998533696837612,-0.5100095294590593,0.0
40,0.10214591401619624,-0.14470353874779981,0.0
41,0.061928678713134525,-0.19115706750539596,0.0
42,0.4625897469931858,-0.6046967765378015,0.0
43,0.3575438025088266,-0.4059062455039321,0.0
44,0.45509462517688387,-0.28776088036684067,0.0
45,0.12994007685860945,-0.1892151459701102,0.0
46,0.5095242234830941,-0.643113263020014,0.0
47,0.4896643662219088,-0.1958660674338556,0.0
48,0.5858647970201017,-0.5903684072741651,0.0
49,0.45836638788669254,-0.5986280004944033,0.0
50,0.030635617987622772,-0.3212911683390947,0.0
51,0.5827246341110879,-0.4828903377379412,0.0
52,0.5243322026084274,-0.648417279083564,0.0
53,0.43894054862081605,-0.48677538642189594,0.0
54,0.06066720818648174,-0.3082262125302035,0.0
55,0.14677347810249752,-0.4397487359174686,0.0
56,0.06026455616703974,-0.4810783805456939,0.0
57,0.055958445228784515,-0.27605846821633095,0.0
58,0.02711334286264713,-0.08369485163174999,0.0
59,0.4551535217660157,-0.5963712045120464,0.0
60,0.42571970302053513,-0.6058878359964655,0.0
61,0.3869015964058231,-0.40249626014148543,0.0
62,0.42733542876068453,-0.5595907963022602,0.0
63,0.08119618358613588,-0.2709056892348304,0.0
64,0.45323533731921994,-0.5937410493183074,0.0
65,0.45016550863795124,-0.2856780596981453,0.0
66,0.4896702172183433,-0.19720676680047702,0.0
67,0.0514826866661422,-0.3100410314683291,0.0
68,0.37120773968309645,-0.15109678786532293,0.0
69,0.5639729648422264,-0.7899797609796365,0.0
70,0.45330155284863594,-0.5923003987477549,0.0
71,0.5571603300865877,-0.6570054365177347,0.0
72,0.39169210739160987,-0.49261925601399753,0.0
73,0.5287328973697433,-0.19771822231659456,0.0
74,0.4513784548083364,-0.5913597782552572,0.0
75,0.3759954649848407,-0.15249255869276623,0.0
76,0.5055071322916643,-0.6083920491695127,0.0
77,0.14467072158988822,-0.43119638237038677,0.0
78,0.05727624348534735,-0.30972674293142516,0.0
79,0.5541363772163527,-0.6563372691568988,0.0
80,0.4290353280727937,-0.2757699238029662,0.0
81,0.5003562357719029,-0.19803633832606257,0.0
82,0.5246384624918484,-0.7031187040259796,0.0
83,0.4564482955241497,-0.5978723802711987,0.0
84,0.1369432669847115,-0.40136207090012727,0.0
85,0.4026329391907774,-0.4316377068750742,0.0
86,0.07900456207107971,-0.14733066928898755,0.0
87,0.5513894570737441,-0.6550087948118266,0.0
88,0.05491314632815439,-0.2766232611234455,0.0
89,0.49677853488501483,-0.1979400603455498,0.0
90,0.1256083770118567,-0.18021497523818733,0.0
91,0.5203321766704037,-0.09735603837044104,0.0
92,0.07784310094375732,-0.27130697753200295,0.0
93,0.3797698867467039,-0.12019650187493472,0.0
94,0.48125734047092733,-0.4330354615854127,0.0
95,0.3824292630467934,-0.5584727841963949,0.0
96,0.039706348813216746,-0.17635291305768178,0.0
97,0.3579705634632826,-0.4070670391377907,0.0
98,0.5963276228563454,-0.5850170178623989,0.0
99,0.36420628912814773,-0.1717474644507495,0.0
100,0.4333689466461497,-0.4789014128209882,0.0
101,0.13909494106279557,-0.1839953045205765,0.0
102,0.1757039828025218,-0.24615211597703168,0.0
103,0.05383340990876908,-0.31003178468883646,0.0
104,0.393823782210129,-0.1528208837859455,0.0
105,0.03372880852563662,-0.3806798421486301,0.0
106,0.029132555164287123,-0.177267448243835,0.0
107,0.03548620102003687,-0.19227376266206772,0.0
108,0.3906547123861598,-0.5189150094451059,0.0
109,0.502287369107251,-0.6978750533153134,0.0
110,0.4019809821653967,-0.1595371667423738,0.0
111,0.02824129835386573,-0.3203060036828928,0.0
112,0.14987952813133695,-0.15982804399785683,0.0
113,0.41194441830017975,-0.24106428801431623,0.0
114,0.3890763003249828,-0.513242536349898,0.0
115,0.38185051445332086,-0.152428676904392,0.0
116,0.13865290400836625,-0.18313045892674257,0.0
117,0.08850050028320458,-0.26935854633521294,0.0
118,0.48518341125366343,-0.10090446269581554,0.0
119,0.5324286806932148,-0.0969680228938999,0.0
120,0.10216121306001352,-0.14568739649432882,0.0
121,0.17326212050731957,-0.5352542935862882,0.0
122,0.38868027213865064,-0.40618794074379494,0.0
123,0.13955193823981052,-0.4098344170839735,0.0
124,0.16722757826498158,-0.158319032411497,0.0
125,0.06319892431250977,-0.2760032628559427,0.0
126,0.09649574670776957,-0.2665867584033223,0.0
127,0.5606649812829961,-0.5382921367841947,0.0
128,0.03672291153879413,-0.19353309822990095,0.0
129,0.05983198305505798,-0.27619175527794354,0.0
130,0.02186395515135258,-0.19407339708266658,0.0
131,0.3736432816913163,-0.5391893863145573,0.0
132,0.41731007236352224,-0.5433078016752081,0.0
133,0.22950483554535547,-0.35144325228880025,0.0
134,0.45555358568877324,-0.6493054359781697,0.0
135,0.02214127874348591,-0.19522187797731294,0.0
136,0.451718217980733,-0.3591274316839592,0.0
137,0.4971416492626992,-0.32349569852761634,0.0
138,0.05315368779046867,-0.1477268326249824,0.0
139,0.17309241778919757,-0.15943892661078302,0.0
140,0.5628119935400222,-0.5380303001963821,0.0
141,0.5030430898372893,-0.6379425361153507,0.0
142,0.4172347725835895,-0.5908216002810458,0.0
143,0.3956113398098658,-0.5008611171873965,0.0
144,0.5908428551243183,-0.5882542082167876,0.0
145,0.509004687759139,-0.776322751929196,0.0
146,0.04039876230291879,-0.1505537113106854,0.0
147,0.11238717732677919,-0.2951042013821783,0.0
148,0.3890888026209578,-0.5134127666342448,0.0
149,0.5325946886267076,-0.19592902379275712,0.0
150,0.10043427966607477,-0.18267192066898366,0.0
151,0.5544733534004658,-0.7106916877502188,0.0
152,0.03760451667771915,-0.2784201976943548,0.0
153,0.44954257808704745,-0.28616812080420834,0.0
154,0.05319054551848003,-0.310601339764988,0.0
155,0.452768975930235,-0.35844133241214937,0.0
156,0.13684417003384813,-0.16301521852871614,0.0
157,0.5363361689365568,-0.48028330820515286,0.0
158,0.09649706703906294,-0.2665476248631158,0.0
159,0.06467285283952345,-0.2746421181321301,0.0
160,0.04794819205145309,-0.19183632257269043,0.0
161,0.44915005672099284,-0.5879755663157542,0.0
162,0.3604562210175066,-0.4146102743168967,0.0
163,0.06423161698862458,-0.30875726864806996,0.0
164,0.5016726633652945,-0.099621578995221,0.0
165,0.4797840931588492,-0.5901493392299019,0.0
166,0.5600110469700286,-0.6557798397465476,0.0
167,0.36479626166221507,-0.5917181898462295,0.0
168,0.04983563386877288,-0.3629403431440996,0.0
169,0.4811635433850275,-0.6778657340223002,0.0
170,0.035052155934913815,-0.3208067029840504,0.0
171,0.06454386079755736,-0.2749834929696,0.0
172,0.39180356302153585,-0.41134586578612237,0.0
173,0.4269186708022858,-0.15243679468509277,0.0
174,0.5039210066395334,-0.6996663910988269,0.0
175,0.38339353252912495,-0.2744586141479848,0.0
176,0.5580326659082873,-0.5370211999517598,0.0
177,0.13818833404878622,-0.18292538481804105,0.0
178,0.1129113678778079,-0.14314292497831388,0.0
179,0.4856278180705587,-0.625692739567719,0.0
180,0.17024458366247402,-0.15909840898511218,0.0
181,0.09657345127022311,-0.14472084269694058,0.0
182,0.4165325548265095,-0.4541340333897792,0.0
183,0.3905655028303778,-0.5171421535078835,0.0
184,0.49271470804769557,-0.6314357884393037,0.0
185,0.11514640483267025,-0.3382760082152421,0.0
186,0.08753151879142247,-0.28239699821780895,0.0
187,0.4470954094191255,-0.28411889090710934,0.0
188,0.0762017619235694,-0.14686187230619768,0.0
189,0.01918515288995718,-0.08060775990220737,0.0
190,0.5070246934671694,-0.4476695135885418,0.0
191,0.5679555911840969,-0.6566291625020031,0.0
192,0.04898544742000634,-0.3114578118930461,0.0
193,0.023874968609719605,-0.19479479256338308,0.0
194,0.10080388132638751,-0.27733328163477766,0.0
195,0.15973592147975146,-0.15874204494968433,0.0
196,0.05990596157681635,-0.1906322202055411,0.0
197,0.033700476942646954,-0.31982468389192864,0.0
198,0.403749725072675,-0.23642792961812478,0.0
199,0.344799376803637,-0.39169188023490153,0.0
200,0.06932532265815636,-0.35882807017212526,0.0
201,0.1064864107080026,-0.1435511520758784,0.0
202,0.4339206974649569,-0.5703104703659951,0.0
203,0.5009626620026417,-0.5755579951214054,0.0
204,0.5702359015150651,-0.7107123378937351,0.0
205,0.5359068910245638,-0.6528766278772365,0.0
206,0.02272721843098177,-0.17696143189613972,0.0
207,0.4125419204744315,-0.30086944963033513,0.0
208,0.17034884196282604,-0.14465233232275368,0.0
209,0.06079259939229088,-0.30862671191147045,0.0
210,0.012338535401429469,-0.09373865090445106,0.0
211,0.4540740973105866,-0.2874613938405781,0.0
212,0.5717469141689893,-0.6907341720998801,0.0
213,0.6200891921517941,-0.6954516799809187,0.0
214,0.3918360019626808,-0.3206289719132676,0.0
215,0.02415755635253657,-0.28015726224476223,0.0
216,0.3637354737023863,-0.5937608228149721,0.0
217,0.042801571980900115,-0.2794058176928895,0.0
218,0.3920170784778949,-0.4935476205733998,0.0
219,0.47050581912663575,-0.6130712130517829,0.0
220,0.3881684390153088,-0.5295109874294597,0.0
221,0.525378617070508,-0.2352066927996411,0.0
222,0.06851836856796935,-0.28638297431281373,0.0
223,0.5278093681461862,-0.7045535065360475,0.0
224,0.6017568089961911,-0.5770503727506598,0.0
225,0.06991010745514244,-0.15313317777550234,0.0
226,0.17256434749846886,-0.5330890963930603,0.0
227,0.4869843548777891,-0.62819593981538,0.0
228,0.6025087479752417,-0.5753694092006272,0.0
229,0.3900124575452262,-0.560533238631487,0.0
230,0.40825967728495816,-0.29808670074952315,0.0
